Salomon , Daavidin pojan , Israelin kuninkaan , sananlaskut , ||| שלמה בן דוד מלך ישראל משלי
Kaikki sen kansa huokaa etsiessänsä leipää : he antavat , mitä heillä kallista on , ruuasta , saadakseen nälkänsä tyydytetyksi . Katso , Herra , ja näe , kuinka halveksittu minä olen . ||| כל אנשיה נאנקים בחיפוש אחר לחם : הם נותנים את היקר להם , מזון , כדי להשביע את רעבונם . הבט , אדוני , וראה כמה אני מתועב . 
Näitä minä itken , minun silmäni , silmäni vuotaa vettä ; sillä kaukana on minusta lohduttaja , joka virvoittaisi minun sieluani . Hävitetyt ovat minun lapseni , sillä vihamies on väkevä . ||| אלה אני בוכה , עיני , עיני דומעות ; כי רחוק ממני מנחם לרענן את נפשי . ההרוסים הם הילדים שלי , כי האויב חזק . 
Siion levittää käsiänsä : ei ole hänellä lohduttajaa . Herra on nostattanut Jaakobia vastaan sen viholliset joka taholta ; Jerusalem on tullut saastaksi heidän keskellänsä . ||| ציון פורשת ידיה : אין לה מנחם . ה' הקים את אויביו על יעקב מכל עבר ; ירושלים נטמאה בקרבם . 
He ovat kuulleet , kuinka minä huokailen . Ei ole minulla lohduttajaa . Kaikki minun vihamieheni ovat kuulleet minun onnettomuuteni ; he iloitsevat , kun sinä olet tämän tehnyt : sinä olet antanut tulla sen päivän , jonka olit ilmoittanut . Mutta käyköön heidän samoin~kuin minun . ||| הם שמעו אותי נאנחת . אין לי מנחם . כל אויבי שמעו על פורענתי ; ישמחו כאשר עשית זאת : אתה גרמת לבוא היום אשר הודעת . אבל שיהיה זה שלהם וגם שלי . 
Herra on hävittänyt säälimättä kaikki Jaakobin majat , on hajottanut vihastuksissaan tytär Juudan linnoitukset , pannut ne maan tasalle . Hän on häväissyt valtakunnan ja sen ruhtinaat . ||| ה' השמיד בלי רחמים את כל בתי יעקב , הרס את מעוזי בת יהודה בחמתו , הניח אותם על הארץ . הוא ביזה את הממלכה ואת נסיכיה . 
Hän on vihan hehkussa hakannut poikki Israelin sarven kokonansa . Hän veti oikean kätensä takaisin vihamiehen edestä ja poltti Jaakobia kuin liekitsevä tuli , joka kuluttaa kaiken yltympäri . ||| הוא כרת את כל קרן ישראל בלהט הכעס . הוא משך את ידו הימנית מהאויב ושרף את יעקב כאש בוערת המכלה את הכל מסביב . 
Hän särki aitauksensa niinkuin puutarhan aidan , hävitti juhlanviettopaikkansa . Herra on saattanut unhotuksiin Siionissa juhla-ajat ja sapatit ja on kiivaassa suuttumuksessaan pitänyt halpana kuninkaat ja papit . ||| הוא שבר את המתחם שלו כמו גדר גן , הרס את מקום המשתה שלו . ה' שכח את החגים והשבתות בציון , ובזעמו העז בז למלכים ולכהנים . 
Maassa istuvat ääneti tytär Siionin vanhimmat . He ovat heittäneet tomua päänsä päälle , vyöttäytyneet säkkeihin ; maata kohden ovat painaneet päänsä Jerusalemin neitsyet . ||| זקני בת ציון יושבים בשקט על הארץ . הם זרקו עפר על ראשיהם , חגרו עצמם בשק ; אל האדמה דחקו את ראשיהן בתולות ירושלים . 
Minun silmäni ovat itkusta hiuenneet , minun sisukseni kuohuvat , minun maksani on maahan vuodatettu tyttären , minun kansani , sortumisen tähden . Sillä lapset ja imeväiset nääntyvät kaupungin kaduilla . ||| עיני דומעות מדמעות , קרביי רותחים , הכבד שלי נשפך על האדמה בגלל נפילת בתי , עמי . כי ילדים ותינוקות גוועים ברעב ברחובות העיר . 
Minkä sinulle mainitsisin , mihin vertaisin sinua , tytär Jerusalem ? Minkä asettaisin rinnallesi lohduttaakseni sinua , neitsyt , tytär Siion ? Sillä suuri niinkuin meri on sinun sortumisesi ; kuka voi sinut parantaa ? ||| מה אזכיר לך , למה אשווה אותך , בת ירושלים ? מה אשים לצדך לנחם אותך , בתולה בת ציון ? כי גדול כמו הים מפלך ; מי יכול לרפא אותך
Herra on tehnyt , mitä oli aikonut . Hän on täyttänyt sanansa , sen , mitä oli päättänyt muinaisista päivistä asti : hän on repinyt alas säälimättä , on antanut vihamiesten iloita sinusta ja kohottanut sinun vihollistesi sarven . ||| ה' עשה את מה שהוא התכוון . הוא קיים את דברו , מה שקבע מימי קדם : הוא הרס בלי רחמים , הוא נתן לאויביך לשמוח עליך , והרים את קרן אויביך . 
Hän on rakentanut varustukset minua vastaan ja piirittänyt minut myrkyllä ja vaivalla . ||| הוא בנה נגדי הגנות והקיף אותי ברעל ובצרות . 
Hän on pannut minut asumaan pimeydessä niinkuin ikiaikojen kuolleet . ||| הוא גרם לי לשכון בחושך כמו מתים של פעם . 
Sinä olet syössyt minun sieluni ulos , rauhasta pois , minä olen unhottanut onnen . ||| אכלת את נשמתי , מתוך שלווה , שכחתי את האושר . 
se on joka aamu uusi , ja suuri on hänen uskollisuutensa . ||| הוא חדש בכל בוקר , וגדולה נאמנותו . 
Miksi tuskittelee ihminen eläessään , mies syntiensä palkkaa ? ||| מדוע אדם סובל בעודו חי , אדם משלם על חטאיו ? 
Koetelkaamme teitämme , tutkikaamme niitä ja palatkaamme Herran tykö . ||| הבה נבחן את דרכינו , נבחן אותם ונשוב אל ה' . 
olet peittänyt itsesi vihassasi , ajanut meitä takaa , surmannut säälimättä ; ||| כיסתת את עצמך בכעסך , רדפת אותנו , הרגת ללא רחמים ; 
Vedet tulvivat minun pääni ylitse ; minä sanoin : olen hukassa . ||| המים עלו מעל ראשי ; אמרתי : אני אבוד . 
Sinä olit läsnä silloin , kun minä sinua huusin ; sinä sanoit : " Älä pelkää " . ||| היית נוכח כשקראתי לך ; אמרת : " אל תפחד " . 
Imeväisen kieli tarttuu suulakeen janon tähden . Lapsukaiset pyytävät leipää ; ei ole , kuka sitä heille taittaisi . ||| הלשון של התינוק נדבקת לחיך בגלל הצמא . ילדים מבקשים לחם ; אין מי שיספר להם . 
Hän , meidän elämänhenkemme , Herran voideltu , joutui vangiksi heidän kuoppiinsa , hän , josta me olimme sanoneet : hänen varjossaan me saamme elää pakanakansain seassa . ||| הוא , רוח חיינו , משוח ה' , נכלא בבורותם , הוא אשר אמרנו עליו : בצלו נחיה בין הגויים . 
Sinun syntivelkasi , tytär Siion , on loppunut : ei Herra ole enää siirtävä sinua pois . Sinun syntivelkasi , tytär Edom , hän on etsiskelevä , on paljastava sinun syntisi . ||| תם חוב חטאתך בת ציון : ה' לא ירחיק אותך עוד . חוב חטאתך , בת אדום , הוא מחפש , הוא מגלה חטאיך . 
Muista , Herra , mitä meille on tapahtunut ; katso ja näe meidän häväistyksemme . ||| זכור , אדוני , מה קרה לנו ; הסתכל וראה את חילול הקודש שלנו . 
Orjat hallitsevat meitä ; ei ole sitä , joka tempaisi meidät heidän käsistänsä . ||| עבדים שולטים בנו ; אין מי שיחטוף אותנו מידיהם . 
Naisia raiskataan Siionissa , neitsyitä Juudan kaupungeissa . ||| נשים נאנסות בציון , בתולות בערי יהודה . 
Miksi unhotat meidät ainiaaksi , hylkäät meidät ikipäiviksi ? ||| למה אתה שוכח אותנו לנצח , נוטש אותנו לנצח ? 
Ei kukaan kestä sinun edessäsi kaikkena elinaikanasi . Niinkuin minä olin Mooseksen kanssa , niin minä olen sinunkin kanssasi ; minä en jätä sinua enkä hylkää sinua . ||| אף אחד לא יכול לעמוד מולך כל חייך . כמו שהייתי עם משה , כך אני איתך ; לא אעזוב אותך ולא אעזוב אותך . 
Niinkuin me olemme kaikessa totelleet Moosesta , niin me tottelemme sinuakin . Olkoon vain Herra , sinun Jumalasi , sinun kanssasi , niinkuin hän oli Mooseksen kanssa . ||| כמו שצייתנו למשה בכל דבר , כך אנו מצייתים לך . יהי ה' אלוהיך עמך כמו שהיה עם משה . 
Ja kun kaupungin portti pimeän tullen oli suljettava , niin miehet lähtivät ulos . En tiedä , minne miehet menivät ; ajakaa nopeasti heitä takaa , niin te saavutatte heidät . " ||| וכאשר היה צריך לסגור את שער העיר לאחר רדת החשיכה , יצאו האנשים . אני לא יודע לאן הלכו הגברים ; תרדוף אחריהם במהירות ותעקוף אותם . " 
Mutta ennenkuin he olivat laskeutuneet levolle , nousi hän heidän luoksensa katolle ja sanoi miehille : ||| אבל בטרם התיישבו לנוח , עלה אליהם על הגג ואמר לגברים : 
jollet sinä , kun me tulemme tähän maahan , sido tätä punaista nauhaa siihen ikkunaan , josta laskit meidät alas , ja kokoa isääsi , äitiäsi , veljiäsi ja isäsi koko perhettä luoksesi taloon . ||| אם לא אתה , בבואנו לארץ הזאת , קשר את הסרט האדום הזה לחלון שממנו אכזבת אותנו , ואסוף את אביך , אמך , אחיך וכל משפחת אביך לביתך . 
Ja hän sanoi : " Olkoon , niinkuin sanotte " , ja päästi heidät menemään , ja he lähtivät . Ja hän sitoi sen punaisen nauhan ikkunaan . ||| וַיֹּאמֶר , יִהְיֶה כְּמוֹ אֲכַרְכֶם , וְהֵלֵךְ , וַיֵּלְכוּ . והוא קשר את הסרט האדום הזה לחלון . 
Niin he lähtivät ja tulivat vuoristoon ja viipyivät siellä kolme päivää , kunnes takaa-ajajat olivat palanneet . Ja takaa-ajajat etsivät heitä kaikkialta tien varrelta , mutta eivät löytäneet . ||| אז עזבו ובאו אל ההרים וישבו שם שלושה ימים עד שחזרו הרודפים . והרודפים חיפשו אותם לאורך כל הדרך , אך לא מצאו אותם . 
Sitten Joosua sanoi israelilaisille : " Tulkaa tänne ja kuulkaa Herran , teidän Jumalanne , sanat " . ||| אז אמר יהושע לבני ישראל : " בואו הנה ושמעו את דברי ה' אלוקיכם " . 
Ottakaa siis kaksitoista miestä Israelin sukukunnista , kustakin sukukunnasta yksi mies . ||| אז קח שנים עשר איש משבטי ישראל איש אחד מכל שבט . 
Kun kansa sitten lähti liikkeelle teltoistaan mennäksensä Jordanin poikki , liitonarkkia kantavien pappien käydessä kansan edellä , ||| כאשר יצא העם מאוהליהם לעבור את הירדן , והכוהנים נושאי ארון הברית הולכים לפני העם . 
Ja Joosua pystytti kaksitoista kiveä keskelle Jordania sille kohdalle , jossa liitonarkkia kantavat papit seisoivat ; ja ne ovat siellä vielä tänäkin päivänä . ||| ויעמיד יהושע שתים עשרה אבנים באמצע הירדן במקום אשר עמדו הכהנים נושאי ארון הברית ; והם עדיין שם היום . 
Noin nelikymmentuhantinen sotaan varustettu joukko heitä kulki Herran edellä taisteluun Jerikon arolle . ||| כארבעים אלף מהם , מצוידים למלחמה , הלכו לפני ה' לקרב בערבות יריחו . 
Kansa astui ylös Jordanista ensimmäisen kuun kymmenentenä päivänä . Ja he leiriytyivät Gilgaliin , Jerikon itäiselle rajalle . ||| העם עלה מהירדן ביום העשירי לחודש הראשון . וַיַּחֲנוּ בְּגִלְגַל , בְּגבול המזרחי של יריחו . 
Ja ne kaksitoista kiveä , jotka he olivat ottaneet Jordanista , Joosua pystytti Gilgaliin . ||| ואת שתים עשרה האבנים אשר לקחו מן הירדן , הקים יהושע בגלגל . 
koska Herra , teidän Jumalanne , kuivasi Jordanin veden teidän tieltänne , kunnes olitte kulkeneet virran poikki , samoinkuin Herra , teidän Jumalanne , teki Kaislamerelle , jonka hän kuivasi meidän tieltämme , kunnes olimme kulkeneet sen poikki , ||| כי יבש ה' אלוהיך את מי הירדן מדרכיך עד עברת הנחל , כשם שעשה ה' אלוקיך לים הקנה אשר ייבש מדרכינו עד עברנו עליו . 
Mutta seuraavana päivänä lakkasi manna , koska he söivät sen maan tuotteita ; eivätkä israelilaiset enää saaneet mannaa , vaan he söivät sinä vuonna Kanaanin maan satoa . ||| אבל למחרת פסק המן , כי אכלו את תוצרת הארץ ההיא ; ולא קיבלו עוד בני ישראל את המן , אלא אכלו את קציר ארץ כנען באותה שנה . 
Kaupunki ja kaikki , mitä siinä on , vihittäköön tuhon omaksi Herran kunniaksi ; ainoastaan portto Raahab jääköön henkiin , hän ja kaikki , jotka ovat hänen kanssaan hänen talossansa , sillä hän piilotti tiedustelijat , jotka me lähetimme . ||| תחרב העיר וכל אשר בה לכבוד ה' ; רק רחב הזונה תחיה , היא וכל אשר עמה בביתה , כי היא הסתירה את המרגלים אשר שלחנו . 
Silloin kansa nosti sotahuudon ja pasunoihin puhallettiin . Kun kansa kuuli pasunan äänen , niin se nosti kovan sotahuudon ; silloin kukistui muuri siihen paikkaansa , ja kansa ryntäsi ylös kaupunkiin , kukin suoraan eteensä . Niin he valloittivat kaupungin . ||| ואז הקימו העם קריאת מלחמה ותקעו בחצוצרות . כששמעו העם את קול השופר , הרימו קריאת מלחמה רמה ; ואז קרסה החומה במקומה , והאנשים מיהרו לעלות לעיר , כל אחד ממש מולו . אז הם כבשו את העיר . 
Silloin ne nuoret miehet , jotka olivat olleet vakoilemassa , menivät ja toivat ulos Raahabin sekä hänen isänsä , äitinsä , veljensä ja kaikki hänen omaisensa ; kaikki hänen sukulaisensa he toivat ulos ja jättivät heidät Israelin leirin ulkopuolelle . ||| וַיֵּלֶךְ הַבְּעָרִים אֲשֶׁר מַרְגְּלִים וְהוֹצִיאוּ אֶת רַחָב וְאֶת אָבִיהּ וְאֶת אִמָּהּ וְאֶת אֲחֵיהּ וְאֶת כָּל אֲשֶׁר לָהּ ; את כל קרוביו הוציאו והשאירו אותם מחוץ למחנה ישראל . 
Niin Joosua repäisi vaatteensa ja lankesi kasvoilleen maahan Herran arkin eteen ja oli siinä iltaan saakka , hän ja Israelin vanhimmat ; ja he heittivät tomua päänsä päälle . ||| וקרע יהושע את בגדיו ויפול על פניו ארצה לפני ארון ה' והיה שם עד הערב , הוא וזקני ישראל ; והם השליכו עפר על ראשיהם . 
